id,sp,study,updatedstudy,mod_name,n_fixes,duration,year,resampled.,minsampling,ess,speed_low,speed_est,speed_high,mean_dist_day_low,mean_dist_day_est,mean_dist_day_high,area_mod_low,area_mod_est,area_mod_high,area_ud_low,area_ud_est,area_ud_high,tau_p_low,tau_p_est,tau_p_high,tau_v_low,tau_v_est,tau_v_high,sigma_p,b_l_s,ridge_length_low,ridge_length_est,ridge_length_high,ridge_dens_low,ridge_dens_est,ridge_dens_high,avg_ridge_width,bandwidth_1,bandwidth_2,ridge_use_prob,ridge_prob_frac5,ridge_prob_frac10,ridge_prob_frac25,ridge_prob_reduced10,ridge_prob_reduced100,ridge_prob_fixed10,ridge_prob_fixed50,ridge_prob_fixed100,ridge_prob_fixed200,tag,kept (y/n),tag2,mean_roughness,mean_treecover,mean_hfi,mean_road_cover,mean_dhi_gpp,seasonality_dhi_gpp,phylo,genus,clade,mass,hunting_movement,hunting_cooperativity,hunting_carcass,pursuit,disruptfast,slowwalking
C249,Puma concolor,Starkey,Clark,OUF anisotropic,3549,88,2017-04-09,n,113.88333333333298,133.69250372565597,0.131368567942282,0.14076162862907798,0.150483566647611,9381.044339915221,10051.8038691587,10746.048565971001,102883889.715421,122819728.21777602,144494876.47098598,95136794.6854659,113571476.53631,133614499.15964398,249280.14275893805,299794.0327569309,360544.00916954305,1447.3361508202702,1729.5490286159097,2066.78997183267,6525071.358219899,194.020482160545,71638.6242597178,89856.10636801431,115683.522799676,53.94434932133639,71.0928491718472,100.15887146613898,3034.8415333059506,1031.42700655505,952.9524903182199,0.997864400447519,0.180117891984921,0.287389648901939,0.5706454313395473,0.34134652643793895,0.04532726158169079,0.0110076193078333,0.07543187974343511,0.14946798217661506,0.25626569834254903,a,y,none,76.63649665551841,78.81270903010034,0.17685011300173667,0.9451986078850249,8152.68060200669,0.900740594967552,Puma_concolor,Puma,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
C250,Puma concolor,Starkey,Clark,OUF anisotropic,1007,20,2017-04-12,n,177,67.78101713301649,0.13015842845828499,0.134900262260684,0.13972811742748603,9262.91652150601,9600.376117405758,9943.95755056932,150821321.109034,194306822.684104,243216911.627802,153168618.197373,197330903.33647403,247002201.030525,118216.51813546599,156144.668079321,206241.54520997204,4979.544115333219,5725.2530575130495,6582.635239966951,10322982.323773501,615.228373185309,114404.38202793001,140311.02640602796,176996.63317173204,85.45068031055128,99.7673643521709,126.832101185435,4485.79826563279,1574.3168036506001,1433.8039517777502,0.9969590239515841,0.19865593491964598,0.323547747680156,0.5940226485006249,0.4144675427501,0.05476323221466941,0.011614754042624598,0.061967527807654396,0.14226711327334102,0.234839135255752,a,y,none,73.43227695386099,51.29472693032123,0.2410841456551193,0.7996252031337966,6605.6147502356725,0.9492052919621982,Puma_concolor,Puma,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
C251,Puma concolor,Starkey,Clark,OUF anisotropic,1438,27.285714285714292,2017-04-15,n,117.7,14.091836498506002,0.146070109874658,0.150620747466643,0.15524215956262408,10369.8795985993,10692.9406544596,11021.026167998,678154522.4637489,1237617751.2243,1962578079.5417998,851652261.9396309,1554247479.4941099,2464680253.99662,552381.0724417749,1016062.01036189,1868967.0236835899,4157.856511162541,4625.989231425391,5146.82897589466,65751196.962585494,547.1344156813029,162060.557565508,259382.203686735,421424.161332389,30.838436639184096,43.28726826134879,72.05734839913679,16279.9726182771,6416.728136507601,4787.298893104919,0.9994908616045981,0.13004267870106,0.22736592176646803,0.4243349794554111,0.40658154856384504,0.052609178513212715,0.0025929203781617696,0.013556005824523902,0.029739773807970393,0.06714350001558811,a,y,none,95.49354792966524,89.73454339194555,0.0890677666450286,0.7976627280528185,8790.134997163934,0.9316047377635052,Puma_concolor,Puma,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
C252,Puma concolor,Starkey,Clark,OUf,6,0.428571428571429,2017-06-08,n,719,2.727535322667431,0.0325478452900792,0.08145741010924357,0.15283809572919005,702.057022907007,1757.0363360563797,3296.71772487862,13291977.7399894,71821837.5601712,178741383.15279502,21639433.113859802,116926455.97216201,290992227.12186,8623.13201286723,30054.960642716003,104753.198476763,0.027964844689608203,0.0993998737215842,0.17382371760928098,3815694.93727938,3.5523983317908594,18597.466791186103,74227.76453104198,282034.75766449695,15.983125307832,47.121594351474904,273.353021548443,4283.058326179511,2019.9721579280101,2019.9721579280101,0.9995972261091891,0.13914428727288702,0.226858443658671,0.4351152150244811,0.39189584142059397,0.046370124024322806,0.00928356992587967,0.0512956648925201,0.140322800388665,0.23219928062344003,x,n,dropped,65.6328125,38.375,0.25854818854067063,0.7646312846077813,6482.015625,0.9371716547757388,Puma_concolor,Puma,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
C256,Puma concolor,Starkey,Clark,OUF anisotropic,8682,155.285714285714,2017-11-07,n,29.7166666666667,86.1751473810472,0.212930802209597,0.24780123373673804,0.2853516851640241,16083.375673969196,18717.255997269604,21553.567187407803,296607822.182824,370730671.703858,452996111.480176,261374294.89563704,326692220.048919,399185491.324014,843421.9654938412,1055866.10709872,1321821.43900774,345.21325125522793,480.5424636212381,668.9229295327409,19695891.8786987,94.67804602530468,99134.89666011669,128838.67213604102,168574.99316181702,37.600207548091596,50.8105256846728,71.18878049713598,5370.243854744839,2006.6333933729497,1749.71042743259,0.997704546136007,0.151391278339766,0.24415144375103104,0.5114325689397188,0.30415741292842197,0.040753908367644295,0.005217599399736739,0.03771294248394691,0.08854349341119991,0.14764802758205303,a,y,none,57.81371124031005,61.30103359173115,0.19857433005361944,0.9439904668645278,7293.663436692513,0.9205042210814258,Puma_concolor,Puma,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
C257,Puma concolor,Starkey,Clark,OUF anisotropic,13639,247.71428571428595,2017-11-08,y,1,185.902350844332,0.12355628470662502,0.127912973458798,0.13234620064619204,9287.62801965608,9615.11686106691,9948.35903600696,259062478.71389398,300741867.161381,345484564.518897,236105897.200824,274091905.259689,314869769.947875,673207.2550584819,783470.370550811,911793.235914698,1796.0841888897398,1965.6103062031098,2151.1374019946197,15977580.8993224,200.21330485903798,109657.93582999101,128142.90070688502,157477.36002334897,50.9299557234969,59.90911328087901,78.75992326614502,5123.98940217389,1448.0859616934101,1306.6652479298498,0.9898996361793803,0.15144137478047706,0.25729459807244903,0.541598683045301,0.3263017851622661,0.0464731762213237,0.007345626212567799,0.04561566369031161,0.097972457312296,0.15591903133578305,a,y,none,67.70748359118602,55.7182372245665,0.23388639464468963,0.8083955025744003,6952.902020676687,0.942536316083786,Puma_concolor,Puma,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
C258,Puma concolor,Starkey,Clark,OUF anisotropic,7670,144.71428571428595,2017-12-06,n,14.816666666666702,71.4400807387062,0.143054897917557,0.145090514202802,0.14714071052194902,10686.334519767499,10838.396957996998,10991.54853838,1046095391.7826301,1338331962.5436301,1666019862.01474,873535582.6128141,1117565950.30755,1391199734.02194,896508.969734074,1150078.2589499701,1475367.2817146701,4399.2939681228,4624.88690781003,4862.04810704196,71101863.54670501,534.721139445176,233037.04293527303,277317.855580191,345118.74518873,62.1683471869364,68.81490349847542,85.6145565355359,12074.094172966501,3925.4877700309003,3614.9185132973107,0.999588930254442,0.17309623807286506,0.2799889523932801,0.563895727952279,0.374501184122109,0.05049631951861571,0.0042286985742272095,0.017484429445448802,0.0379268698094085,0.10228829622557001,a,y,none,68.9956740702481,62.76170798898076,0.2045486175722779,0.8179714094874033,7420.353872053864,0.9268171933564272,Puma_concolor,Puma,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
C259,Puma concolor,Starkey,Clark,OUF anisotropic,1929,35.1428571428571,2017-12-17,y,1,45.337005830409105,0.4393739755861431,0.5157885375751942,0.598411910926595,32808.1081222775,38513.9927471209,44683.49007049751,242172014.91614598,331591426.014178,434843500.57749903,238930945.49602902,327153626.579756,429023843.94728696,315108.706939628,433413.393256592,596134.493643753,174.82479389220302,245.737463325585,345.413825678111,17616532.359361302,99.94124022799312,100875.32492841702,140199.898947744,203572.865620851,42.58900477829809,60.081900575129,96.5958237560727,6761.725434552382,2361.751157234001,1835.8364409055898,0.999592903043425,0.15278747782443405,0.24927343434034804,0.5059691521859689,0.39018259931679405,0.056484541467155994,0.008472489083199537,0.041324100174670905,0.08477253287818733,0.16361769094495499,a,y,none,107.6720875850339,36.428571428571374,0.23215132483825596,0.6509308446837587,5931.195578231287,0.9735336759868936,Puma_concolor,Puma,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
C260,Puma concolor,Starkey,Clark,OUF anisotropic,5476,98.42857142857139,2017-12-20,n,177.33333333333303,138.619258917269,0.130056605340375,0.132023983400744,0.13400633492033504,9803.93984094086,9952.244927774102,10101.678745386102,384339899.61121,457294735.087372,536495496.559268,320380959.02933997,381195202.30547297,447215971.79073393,334756.400757476,400477.542030909,479101.4042097791,5193.0801140323,5491.49949838597,5807.067497242499,24294800.367027,577.1823713532411,138113.98349391596,162807.822545269,202452.798698013,59.5399692114998,69.53494409588781,91.64953464550511,6088.554453928699,1967.56193268306,1763.9421551508701,0.997987982480118,0.17690927753054603,0.29185238528068014,0.5975755308042449,0.35153662493424304,0.04605417642199949,0.00939539976492977,0.03759429416197079,0.09382933796191001,0.15789657122370498,a,y,none,50.699907235621744,44.35528756957334,0.22170492277416612,0.8869588804380751,6437.115491651193,0.9329550045651276,Puma_concolor,Puma,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
C261,Puma concolor,Starkey,Clark,OUF anisotropic,271,6.28571428571429,2018-03-14,n,102.71666666666702,5.155494811826519,0.07595939720276847,0.08278397115418092,0.08990621459429118,4559.325366758381,4968.95806896286,5396.4578435864,74073630.9668932,223218950.639606,453157686.87627095,99680058.9048557,300383251.88056105,609809244.2802442,211485.200064725,655474.7586794569,2031570.8103186402,3313.0622577251597,4487.102031430732,6077.18270114682,11859003.4562509,284.92403374929995,49633.32838919881,125324.147472863,223896.279882542,24.713742287626694,52.28700948362129,82.20528733441799,8617.732694819942,4059.8167767504106,2555.60057587478,0.9988040962808521,0.12136377832263003,0.24264664981784903,0.4775778690356921,0.547235927904718,0.06260081084790269,0.005415365165075139,0.0296554812534148,0.07324137360668993,0.18029777914854897,a,y,none,51.75494791666667,48.07500000000008,0.2196016479064437,0.8443919610336549,6579.544791666666,0.9318465040375788,Puma_concolor,Puma,felidae,51600.04,Slow walking,Typically Solitary,Routine Cacheing,0,0,1
